company_id,payment_note_date,payment_note_amount,financials_date,financials_date-1,financials_date-2,financials_date-3,financials_date-4,revenue,revenue-1,revenue-2,revenue-3,revenue-4,net_sales,net_sales-1,net_sales-2,net_sales-3,net_sales-4,profit_after_net_financial_items,profit_after_net_financial_items-1,profit_after_net_financial_items-2,profit_after_net_financial_items-3,profit_after_net_financial_items-4,profit,profit-1,profit-2,profit-3,profit-4,assets,assets-1,assets-2,assets-3,assets-4,lt_liabilities,lt_liabilities-1,lt_liabilities-2,lt_liabilities-3,lt_liabilities-4,equity,equity-1,equity-2,equity-3,equity-4,equity_ratio,equity_ratio-1,equity_ratio-2,equity_ratio-3,equity_ratio-4,profit_margin,profit_margin-1,profit_margin-2,profit_margin-3,profit_margin-4,cash_ratio,cash_ratio-1,cash_ratio-2,cash_ratio-3,cash_ratio-4,Rating
9802,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,11895,10098,10731,9222,7830,11892,10037,10670,9219,7830,562,95,727,69,28,426,66,559,47,17,2954,2397,2511,1791,1503,0,0,0,0,0,802,700,759,485,437,27.1,29.2,30.2,27.1,29.1,4.7,1,6.8,0.7,0.4,136.7,140.3,142.7,132.8,134.1,AAA
9803,,,Dec-17,Dec-16,Dec-15,Dec-14,,17906,12723,2581,2301,,17878,12626,2581,2301,,1026,1683,227,-41,,515,911,147,-41,,5677,3570,1036,701,,0,0,0,0,,632,1117,206,59,,23.2,43.4,23.5,8.4,,5.7,13.2,8.8,-1.7,,118.2,161.9,116.6,82.7,,AA
9804,,,Dec-17,Dec-16,Dec-15,,,5517,2220,2247,,,5517,2072,2156,,,1312,-78,222,,,775,-78,170,,,2882,447,778,,,88,0,228,,,916,142,220,,,40.6,31.8,28.3,,,24.1,-3.2,10.1,,,164,104.9,137.9,,,AA
9805,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,24808,35587,15664,3597,0,24808,35587,15664,3597,0,1875,4383,1677,554,0,1409,3240,1303,430,0,13266,9820,5455,2064,331,1286,750,0,0,0,4552,4143,1854,550,331,35.8,43.9,34,26.6,100,7.7,12.4,10.7,15.4,0,143.2,166.8,133.9,136.3,0,AAA
9806,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,38754,29732,24772,17532,13484,36672,28201,23562,17140,14999,2712,875,100,69,31,1162,495,69,61,27,11809,10472,6879,6020,5641,1652,1482,1250,1250,435,4468,3306,2811,2742,2681,42.7,33.3,40.9,45.6,47.7,7.2,3.2,0.5,0.6,0.9,35,56.7,90,124.7,85.3,AA
9807,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,32932,28670,25524,23127,23880,30208,27228,24856,21595,23237,1700,1256,-164,225,-495,501,321,475,30,323,28836,27514,21196,24301,18845,11848,13248,8719,9996,6808,4537,4036,3715,3240,3210,27.7,24.2,26.9,24,30,6.6,5.8,1.2,3.3,0,50.7,65.8,44.2,57.7,68.2,AA
9808,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,14859,15980,10102,11359,14055,14719,16828,9058,11098,13905,3200,2284,944,1633,3043,2829,1756,1730,932,1774,11183,10150,8716,8578,11539,0,0,0,0,767,7195,5365,4389,3459,4028,76.2,69.4,69.8,72.2,56,21.6,14.3,9.5,14.6,22,440.1,379.4,350.3,520.9,293.7,AAA
9809,,,Dec-17,Jun-16,Jun-15,Jun-14,Jun-13,28099,24913,24943,5927,12461,34706,28479,18427,5927,12461,3566,7848,4818,-1662,579,2062,1309,2508,25,178,10007,16946,15314,13376,12518,2125,197,239,282,324,2362,7314,6005,3498,4473,37.3,47.1,43.6,34.2,55,12.9,31.6,19.4,-27.5,4.9,230,176.9,118.5,134.2,300.7,AAA
9810,,,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,24877,21370,22054,18600,19159,24874,21014,21756,18843,18976,1498,2187,938,811,698,1118,1287,621,514,334,9423,7829,6738,6686,5786,0,0,0,40,94,4044,3926,3038,2668,2404,54,63.1,54.1,47.5,48.3,6.1,10.3,4.3,4.4,3.7,183.5,210.1,152.4,133.6,121.2,AAA
9811,,,Dec-16,,,,,3251,,,,,3251,,,,,-189,,,,,-189,,,,,927,,,,,0,,,,,-139,,,,,-15,,,,,-5.4,,,,,85.1,,,,,C
9812,,0,Jun-18,Jun-17,Dec-15,Dec-14,Dec-13,45360,47153,18003,25288,17869,44827,46603,17544,25146,17482,1116,1309,1314,2226,-1261,457,561,677,2226,-1261,27039,20023,18530,17582,17472,7476,6819,7073,7796,8678,5612,6183,5621,5545,3196,25.3,35.1,32.4,31.5,18.3,3.5,3.8,11,12,-3.2,86.7,102,107.7,98,63.1,AA
9813,,,Dec-17,Dec-16,Dec-15,,,13842,2764,4925,,,13842,2764,4925,,,262,756,472,,,204,588,369,,,6290,6030,884,,,0,0,0,,,1211,1007,419,,,19.3,16.7,47.4,,,2.1,27.4,9.8,,,123.9,120,190.1,,,A
9814,,,Oct-17,Oct-16,Oct-15,Oct-14,Oct-13,6495,4818,3507,4570,4171,6695,4768,3351,4642,3993,86,3,-19,-7,17,65,3,-19,-7,10,1213,852,574,534,605,154,153,156,150,2,102,37,34,53,60,8.4,4.3,5.9,9.9,9.9,1.4,0.3,-0.3,0,0.5,102.2,60.5,49.1,88.2,72.5,A
9815,,,Dec-18,Dec-17,Dec-16,Dec-15,Dec-14,175,1733,944,631,1411,175,1733,944,631,1411,77,217,-27,-30,-23,82,164,-27,-23,-16,764,1061,648,723,783,0,0,0,0,0,709,682,550,610,678,94.8,67,84.9,84.4,87.2,82,164,-27,-23,-16,1.5,2.2,3.9,3.9,4.8,AA
9816,,,Aug-18,Aug-17,Aug-16,Aug-15,Aug-14,17832,16734,16343,16644,14424,17795,16564,16285,16579,14272,1588,1285,1133,1444,848,2,0,0,1,0,5492,5395,5393,4384,4186,0,0,0,0,0,1569,1567,1566,1567,1565,28.6,29,29,35.7,37.4,8.9,7.7,6.9,8.7,5.9,139.6,140.4,141,152.6,153.3,AA
9817,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,9009,9146,7054,10268,7155,8823,9146,7054,10268,7155,612,-127,-276,454,1046,840,96,-87,55,430,5111,5203,5216,7261,3114,603,1271,2133,4037,1034,1021,181,85,373,517,23.1,14,16.7,18,37,7.5,-0.5,-2.4,5.1,15.4,61.1,38.1,38,127.9,180.6,AA
9818,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,26320,31304,32000,30235,39464,25343,30730,31156,29748,39253,1294,2967,3877,2456,5533,982,2948,3006,1905,4298,7278,7305,9271,7080,10083,0,0,0,0,0,1947,3866,3918,2912,5307,26.8,52.9,49.3,50.4,59.1,4.9,9.5,12.1,8.1,14,136.5,212.3,205.1,212,255.2,AA
9819,2018/08/27,1000,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5600,5198,8031,6436,4809,5548,5023,7983,6426,4805,-21,-302,-48,510,-494,-21,-302,-48,510,-494,971,1087,1378,1340,1048,360,450,529,537,540,39,60,162,210,-300,4,5.5,11.8,15.7,-28.6,1,-4.7,0.1,8.7,-5.8,35.1,42.1,79.5,90.7,27.1,C
9820,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,34965,40989,34490,35889,33486,34965,40989,34490,35889,33486,3063,2870,3524,2973,282,124,415,2218,1993,117,42284,33451,31629,33381,35920,13961,2533,3009,3431,3979,11585,11461,11045,8827,6552,35.2,45.5,46,35.4,25.7,9.1,7.2,10.4,8.6,1.4,138.9,43.4,35.2,29.7,29.2,AAA
9821,,,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,21861,20907,23722,16691,14906,24353,19080,21820,16504,14720,1653,-619,901,495,29,987,-254,511,276,234,7503,8051,8421,5693,4780,1487,1560,1658,1726,1340,1418,430,1485,1124,998,23.1,5.3,21,21.5,20.9,7.9,-2.6,4.1,3.3,0.8,100,84.8,106.6,114.6,101.7,B
9822,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,26053,25502,12966,17574,10334,26292,25004,13421,17370,10053,3556,2984,197,1099,-293,2044,1861,147,607,0,8504,5641,2713,3332,2911,32,48,150,172,234,3733,2289,728,881,274,64,58.3,46.8,42.7,19.8,13.7,11.8,1.7,6.4,-2.6,332.1,270,201.8,166.4,120,AA
9823,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,22932,23465,28200,22295,23704,23524,23204,29226,28442,19894,3409,1532,-2094,950,280,1971,1341,-1117,690,211,8030,4716,5223,6543,12873,0,0,196,0,0,2520,1549,208,1625,936,40.9,34.7,4,36.5,12.9,14.9,6.6,-7.4,4.3,1.2,167.9,154.5,108.4,136.6,50.5,AAA
9824,,,Dec-17,,,,,8875,,,,,8854,,,,,161,,,,,94,,,,,1356,,,,,300,,,,,144,,,,,12.9,,,,,1.8,,,,,155.5,,,,,A
9825,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,10694,11788,35123,9026,6781,10686,11779,35089,8974,6781,344,1518,4241,316,774,314,1178,2169,222,454,5245,7421,9116,2992,2249,0,0,0,0,0,2538,3723,2965,1046,949,73.2,68.4,47.4,47.7,55.9,3.3,12.9,12.1,3.8,11.4,504.3,378.6,206.5,205.5,248.8,AA
9826,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,4901,5563,1975,0,0,4901,5563,1975,0,0,7015,3839,-163,-75,-64,7015,3839,-163,-75,-64,179077,146214,44493,7363,6561,160040,103417,35000,4000,4000,7853,4634,555,718,793,4.4,3.2,1.2,9.8,12.1,143.2,69,-8.3,0,0,1593.2,381.6,493.3,0,0.7,AA
9827,2018/11/20,532,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,9202,9653,9510,7484,7834,8301,8614,8527,7073,7408,534,113,347,-191,703,395,86,101,6,392,10653,11183,11687,11138,5637,7935,8781,9079,9277,1580,983,587,502,401,560,10.4,6.4,5.4,3.6,13,8.2,3.4,5.9,-1,10.1,92.2,98.4,95.3,93.6,37.5,C
9828,,0,Dec-17,Dec-16,Dec-15,,,16376,19315,16373,,,16185,19048,16268,,,-680,3032,1010,,,-280,1527,570,,,6062,7127,3272,,,392,300,107,,,867,2147,620,,,26.3,44.7,25.5,,,-3.9,15.8,6.2,,,83,155,136.1,,,A
9829,2014/05/04,10491,Jun-17,Jun-16,Jun-15,Jun-14,Jun-13,4343,2624,1684,438,249,4341,2332,1678,438,249,703,749,445,-74,-117,543,331,372,-74,-69,5975,3649,1694,1802,672,2998,1597,634,1158,0,1709,1166,835,462,536,32.8,38.8,49.3,25.6,79.8,18,30.3,28.7,-15.8,-46.6,80.1,102.5,196.9,237.4,100,AA
9830,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5882,6064,5884,6171,6098,5882,6064,5884,6169,6098,248,24,105,-30,32,193,18,77,-30,32,2037,2139,2268,3306,3263,0,0,0,1124,1068,991,798,1155,1078,1108,48.6,37.3,50.9,32.6,34,4.3,0.5,2.4,0.3,1.3,139.9,116,141.7,125.8,132.2,AA
9831,,,Aug-17,Dec-16,Dec-15,Dec-14,Dec-13,12109,6717,5313,2719,4090,12057,6717,5287,2719,4090,675,370,476,-380,4,514,279,475,-380,4,5093,2347,1710,727,1932,125,156,0,116,143,1239,825,546,71,451,24.3,35.2,31.9,9.8,23.3,5.7,5.9,9.6,-12.8,1.1,119.1,126.7,89.6,49.5,109.9,AA
9832,,0,Apr-19,Apr-18,Apr-17,Apr-16,Apr-15,86425,89633,83930,52334,36433,85332,88877,83490,52334,36433,1955,-6554,4557,2082,22280,2467,-6174,3831,2065,22280,24277,22963,22539,15225,41585,144,590,0,0,0,3853,1386,7560,3728,24944,15.9,6,34.9,24.5,60,2.5,-7.2,5.5,4,61.2,83.9,80.8,131.7,105.9,232.9,B
9833,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5208,4760,4620,3047,2290,5177,4755,4732,2894,2336,796,590,644,348,319,616,456,498,267,237,2446,2328,2121,1251,971,390,85,42,66,29,1245,1029,991,743,626,50.9,44.2,46.7,59.4,64.5,15.4,12.4,14.4,12,13.9,189.6,167.5,173.2,215.4,295.9,AAA
9834,,0,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,5704,3886,3072,4500,4496,5704,3870,3072,4500,4482,278,215,-198,158,22,217,204,-212,158,22,929,657,513,627,662,0,0,0,0,0,578,412,207,420,262,62.2,62.7,40.4,67,39.6,4.9,5.6,-6.4,3.5,0.5,264.7,268.2,167.6,301.4,165.5,AAA
9835,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,12863,14887,16500,16656,21500,12571,14753,16317,16365,21433,-2291,-803,-149,167,2761,-82,-57,222,423,1793,4753,7894,8337,9049,10116,0,0,0,33,175,2430,2512,2569,2347,2924,65.5,59.8,64.3,60.7,63.9,-17.8,-5.4,-0.9,1.1,13,240,233,281.8,235.6,265.4,B
9836,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,19284,19796,17400,20266,24601,19262,19748,17400,20400,24278,-716,16,178,923,-240,2,9,239,540,-23,7466,8966,9245,6353,6845,0,0,0,0,0,2533,2531,2521,2282,1742,33.9,31.1,30,38.7,25.4,-3.7,0.2,1.1,4.6,-0.9,150.5,145.7,143.5,148.7,117.5,A
9837,,,Dec-18,Dec-17,Dec-16,Dec-15,Dec-14,66991,56237,50891,43330,40026,66991,56237,50891,43995,38641,9278,5054,5095,4502,3742,5656,3005,2930,2596,2452,25825,27268,16632,17972,11784,0,0,0,4,4,5844,3187,3083,2753,3356,47.7,29.7,42.6,32.3,46.7,13.9,9,10,10.4,9.4,196.9,140.2,141.4,139.2,173.5,AAA
9838,,0,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,14414,13603,12361,13095,11270,14414,13460,12137,12933,11084,1598,1227,1692,996,625,1293,944,1305,757,440,3565,3509,3839,3742,3411,26,53,144,155,917,1515,1272,1428,950,892,51.3,45.2,45.4,33.8,35.3,11.2,9.1,13.8,7.7,5.7,215.3,191.9,201.8,163,278.6,AAA
9839,,0,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,6653,5031,5517,4533,4621,6650,5017,5405,4475,4138,804,39,539,-401,296,257,88,412,15,23,7720,4262,4885,4723,5014,2804,491,977,857,1276,1560,1602,1514,1102,1087,31,48.6,42.6,36,39.3,12.7,1.4,10.7,-7.7,7.9,131.2,125.9,114.2,67.1,93.1,AA
9840,,0,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,10498,10046,7950,3769,5841,10494,9945,8040,3769,5841,2231,1429,130,271,1180,1285,840,100,198,726,5637,3688,3513,2144,2298,0,0,0,0,0,2712,1827,987,1088,890,68.1,67.9,39.6,69.6,55.8,21.3,14.3,1.6,7.2,20.2,362.9,355.4,168.7,392.6,252.5,AAA
9841,,0,Dec-17,Dec-16,Dec-15,Aug-14,Aug-13,15120,13825,11055,0,24,15034,13713,11431,0,24,276,296,-379,34,13,179,296,-379,31,13,2016,2513,2563,364,321,508,1124,1171,0,0,301,122,-173,205,174,17.2,4.9,-6.7,56.3,54.2,2.5,3.1,-2.5,0,87.5,92.9,129.8,105,17.6,38.8,A
9842,,0,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,15224,15811,9067,8388,4282,15192,15690,8826,8336,4188,-800,1474,288,1731,128,1,873,173,1005,100,3010,4208,2232,2129,1506,303,330,435,335,767,1535,1697,984,1105,201,52.7,56.4,61.7,67.8,13.3,-5.2,9.4,3.3,20.8,3.4,229.8,291.5,578.6,720,227.6,AAA
9843,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,19105,13764,16496,11106,15002,19183,13655,16124,11271,15002,142,-202,291,-715,78,142,-202,291,-715,78,3191,1888,3359,2531,2712,0,26,0,199,385,445,303,505,214,279,13.9,16,15,8.5,10.3,0.9,-1.4,1.9,-6.4,0.6,115.5,119,113.9,117.4,131,A
9844,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,32523,21100,18697,28766,19955,22499,32766,27590,20224,22431,-690,146,112,121,29,54,103,153,92,21,20760,12576,15657,10776,4610,0,0,0,2000,0,1155,1269,1166,1013,921,5.6,10.9,8.1,11.1,25.6,-2.1,0.7,0.6,0.4,0.1,54.6,19.9,106.4,36.4,118.8,B
9845,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,53900,35836,34808,31451,24397,53394,35141,34383,31017,24326,-3276,-3148,613,1465,-702,-2575,-2048,230,489,-63,13274,10683,9706,7740,8615,2054,3850,1946,1309,2632,841,-784,1264,1034,545,6.3,-7.3,21.9,21.4,6.3,-5.6,-7.9,2.3,5.7,-1.2,50.7,16.2,42,37.5,27.8,B
9846,2018/12/13,7327,Dec-17,Dec-16,,,,18997,3297,,,,18097,2747,,,,-1671,277,,,,-1602,161,,,,1529,1145,,,,1350,19,,,,-1391,211,,,,-91,23.1,,,,-7.7,8.4,,,,72.9,241.7,,,,C
9847,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,16948,10580,8951,4943,4450,16022,10069,8951,4943,4450,6894,3583,3565,877,495,4014,2199,2166,983,445,13263,8398,6342,3252,3193,0,0,0,0,0,6672,4357,3059,1093,410,75.5,75.6,70.3,57.9,47.2,40.7,33.9,39.8,17.7,11.1,557,562.2,424,279,226.5,AAA
9848,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,12224,6092,9888,1070,1105,12375,5763,9818,1001,1105,-112,-65,200,-86,205,-112,-19,123,-33,127,3806,3993,1171,644,361,10,2,1,31,39,137,249,267,144,177,3.6,6.2,25.9,22.4,60.5,-0.6,-0.4,2.1,-7.9,18.8,74.1,51.1,21.6,44.3,330.4,B
9849,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,10914,7957,4376,5879,5154,10914,7957,4376,5879,5154,1999,1652,75,949,1094,1229,973,51,580,637,3983,2476,1450,2638,1836,0,0,0,0,0,1534,1204,631,1081,781,65.4,78.7,73.4,57.4,57.6,18.3,20.8,1.7,16.1,21.2,342.2,720.9,511.4,255.5,246.3,AA
9850,2018/06/03,197674,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,16790,27102,22430,23269,18246,16121,26173,21558,22238,17747,1257,4048,1296,2389,1540,967,2989,782,1378,861,14776,12612,7804,9785,7943,0,0,0,0,0,4015,4293,2004,2572,1994,43.5,53.2,54.7,47.2,45.1,8.2,14.9,6.2,10.3,8.5,187.8,205.3,254.7,196.5,186.2,B
9851,2018/12/10,945,Aug-18,Aug-17,Aug-16,Aug-15,Aug-14,7629,7742,6038,3653,3873,7482,7602,6036,3653,3873,55,38,483,196,614,-3,26,370,152,475,1784,2132,1619,1041,946,314,113,109,95,43,469,472,746,527,525,26.3,22.1,46.1,50.6,55.5,0.9,0.6,8.1,5.4,15.9,123.2,86.1,204.5,244,240.9,A
9852,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,8490,9524,9766,7212,5987,8428,9516,9741,7212,5975,645,1134,2082,1208,565,373,638,1199,698,323,3780,4460,4522,3525,2932,19,54,102,100,0,866,1493,2015,1116,1223,59.7,61.9,67.4,49.1,54.5,7.6,12,21.4,16.8,9.5,330.5,332.4,396.6,222.4,237.3,AAA
9853,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,10395,9641,10360,7325,7532,10368,9608,10254,7305,7363,180,135,825,-40,559,125,100,482,2,316,4007,4776,4948,4147,4280,736,474,622,625,719,1215,2290,2390,2109,2107,38.6,54.8,54.9,55,54.1,1.8,1.5,8.1,-0.1,7.9,229.2,280.6,232.4,212.4,207.6,AA
9854,,0,Dec-17,Dec-16,Dec-15,Dec-14,,15009,7241,4709,832,,14984,7464,4486,832,,644,782,140,112,,373,376,81,65,,5429,2281,969,340,,189,284,0,0,,896,523,196,115,,24,35.2,25.2,40.2,,4.4,10.9,3,13.5,,113.9,150.2,79.4,172.6,,AA
9855,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,12271,10086,8571,5112,3818,12189,10000,8478,4649,3616,642,-178,659,162,147,493,111,352,62,85,3461,1902,1461,678,433,284,145,0,0,0,1250,758,647,295,233,36.1,39.9,61.7,60,68.6,5.3,-1.8,7.7,3.2,3.9,175.1,186.1,288.1,275.5,344.1,AA
9856,,,Dec-17,Dec-16,Dec-15,,,6545,6427,7174,,,6527,6421,7174,,,1533,1522,1434,,,1188,1109,1100,,,3614,2456,1463,,,0,0,0,,,2868,1959,1150,,,82,83.6,79.8,,,23.5,23.7,20,,,526.2,543.2,472.5,,,AA
9857,2012/05/23,1438,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,13762,9557,6762,6656,5961,13757,9514,6762,7866,4725,933,684,307,1320,276,568,392,169,757,243,4554,3304,2892,3014,1827,0,0,0,0,6,1276,707,815,1247,580,46.1,42.8,48.1,58.3,45.2,6.8,7.2,4.6,19.8,4.8,208.3,194.6,214.1,270.6,197.3,AA
9858,,,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,8353,4237,2426,1378,859,8353,4237,2426,1378,859,1448,98,18,-45,31,827,78,12,-38,17,2550,804,719,653,909,78,78,288,218,330,944,367,290,277,315,47.7,45.6,40.3,42.4,35.3,17.3,2.3,0.9,-3.3,3.6,221.5,233,506.3,415.9,346.9,AA
9859,,0,Dec-17,Aug-16,Aug-15,,,14716,7113,4479,,,14620,6777,4196,,,-1284,-47,134,,,-1284,-47,98,,,1738,1266,769,,,216,67,166,,,-1184,101,148,,,-68.1,8,19.2,,,-8.3,-0.5,3.1,,,54.6,85.6,106.4,,,C
9860,,,Apr-18,Apr-17,Apr-16,Apr-15,Apr-14,15734,17668,16412,15866,13927,15577,17646,16184,15505,13658,849,1397,1373,614,593,442,974,261,467,292,7517,8730,8561,7963,6798,24,38,79,62,56,3632,4190,3216,2954,2988,61.3,56.9,43.7,43.8,52.2,5.4,7.9,8.4,3.9,4.3,177.8,174.4,168.4,166.8,231.4,AAA
9861,2018/09/27,180,Jun-17,Jun-16,Jun-15,Jun-14,Jun-13,11574,5284,7069,6912,4047,11574,5284,7069,6912,4047,1038,439,138,430,385,362,251,6,300,0,6354,2964,2587,4429,2517,274,974,761,906,1101,670,308,57,350,50,25.3,28.2,19.1,15.5,13.3,9.5,9.6,2.8,7.2,9.5,112.1,152.3,95.7,109.6,115.3,C
9862,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5206,4723,5530,4290,5217,5206,4522,5501,4290,5217,353,219,1158,-97,289,271,100,155,51,50,6105,7254,5930,3783,6099,2556,3612,2982,2119,2881,677,406,306,151,100,25.1,17.4,18.5,5.1,4.3,8.5,6.7,22.9,1,8.8,51.6,56.3,69.6,21.8,46.5,AA
9863,,,Dec-17,Dec-16,Dec-14,Dec-13,Dec-12,8676,8494,8805,8878,8382,8676,8494,8481,8599,8233,2774,11699,1515,2103,1873,1584,10990,878,1364,529,58760,63608,58571,59411,58352,34802,35792,38802,40802,40802,20393,24060,16527,15649,14285,37.8,40.9,30.4,28,26.8,38,145.2,29,34.9,37.6,1938.3,2202.7,1136.2,447.9,405.7,AAA
9864,,,Aug-18,Aug-17,Aug-16,Aug-15,Aug-14,42250,40798,37351,34543,31643,41998,40677,36616,34153,31645,4496,4157,4897,3361,1768,3614,3218,3110,2249,996,13721,14546,11493,10102,7628,1102,1163,0,0,0,3987,3373,3239,2729,1480,45.9,40,49.4,44.5,38,10.7,10.3,13.1,9.7,5.7,235.6,206.4,214.5,191.8,171.2,AAA
9865,,0,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,7621,7766,6370,7997,8133,7410,7766,6370,7997,8133,1184,978,175,1113,237,881,760,133,638,180,2597,2639,2188,2393,1671,0,0,0,0,0,1522,1441,781,1148,610,78.6,73,57.9,68.2,52.2,15.5,12.6,2.8,14,3,576,424.2,245.4,378.2,221.5,AAA
9866,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5225,5169,4776,4671,4061,5200,4978,4728,4540,4016,451,130,77,1012,469,255,97,336,595,275,22502,22334,24377,20651,19990,10572,10582,10807,8887,8897,10718,10809,10872,10696,10441,48,48.4,44.6,53.2,52.7,12.7,6.8,6.4,27.4,18.1,641.7,673.3,292.1,1030.3,1157.8,AAA
9867,,0,Jun-18,Jun-17,Jun-16,Jun-15,,9052,9295,7047,6518,,9052,9272,7047,6518,,182,1186,327,741,,132,910,334,485,,2872,3724,2934,1785,,0,29,79,129,,1471,1789,879,545,,51.2,48,30,35.2,,2,12.8,4.8,11.5,,164.8,161.1,123.9,117.9,,AA
9868,,0,Aug-17,Aug-16,Aug-15,Aug-14,Aug-13,23004,19642,13168,16493,17835,22950,19433,13168,16492,17828,1535,810,292,-586,760,1210,782,277,-457,302,5903,4849,3053,3584,4835,25,25,696,799,1061,2319,1109,327,50,352,39.3,22.9,16.3,4.8,12,6.8,4.3,2.9,-3.1,4.5,154.2,118.1,141.4,117.2,143.5,AA
9869,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5708,5093,4975,5208,5715,5614,5093,4975,5094,5715,233815,42598,7468,22089,10806,238878,42738,7545,34832,6015,314987,82641,63085,63628,24781,0,0,0,2970,3000,302545,71398,48660,45114,10282,96.9,94.4,87.9,81.8,53.2,4096.3,837.9,151.4,425.6,190.5,3419.6,2829.7,996.6,884,262.5,AAA
9870,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,8823,7431,6397,4702,3749,8820,7812,6408,4661,3702,172,563,789,238,-129,454,491,467,133,8,2314,3209,2363,1975,1745,0,0,0,202,460,769,915,724,407,274,33.2,38.5,46.5,32.3,26.1,2,7.6,12.5,5.7,-2.6,120.6,154.5,155.1,128.6,138.4,AA
9871,,0,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,36851,33365,33776,28150,24682,36439,33128,33533,28060,24567,766,1246,1226,878,104,477,920,958,536,136,10733,9807,8445,7874,5753,2784,2567,2109,2259,1397,1193,1817,1597,889,352,15.3,21.9,22.5,15.3,9.2,2.6,4.3,4,3.7,0.9,95.5,107.7,99.2,91.7,78.8,AA
9872,,,Aug-18,Aug-17,Aug-16,Aug-15,Aug-14,8457,8132,7430,8793,5399,8413,8094,7406,8782,5399,19,217,467,397,753,147,213,419,383,496,2005,2423,2607,2922,2270,0,0,0,0,0,829,882,969,950,767,54.6,53.2,54.7,50.3,60.2,0.2,2.7,6.3,4.5,14,238.1,233.7,242.4,221.3,303.4,AAA
9873,,,Dec-17,Dec-16,Dec-15,Dec-14,Dec-13,5406,6998,6468,5665,6596,5404,6994,6765,5552,6343,774,2117,1436,750,1706,808,1411,1334,579,1346,9755,11922,10714,9217,9351,0,0,0,0,0,7919,9111,8562,7228,6649,85.6,81.9,83.8,85.3,77.8,14.3,30.3,22.2,13.2,26.8,229.4,283,333.1,290.9,180.5,AAA
9874,,,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,14046,15198,14085,8672,7699,13977,14939,13631,8672,7553,-173,2121,3074,-83,1080,96,569,816,37,300,12320,13797,12256,7899,6409,2440,3611,3927,3795,2181,1974,1878,1310,493,456,45.6,41.8,33.5,21.7,27.8,-0.5,14.6,22.5,0.3,15.5,133.4,146.6,116.4,100.5,106,AA
9875,,,Dec-17,Dec-16,,,,6233,4702,,,,6179,4702,,,,660,738,,,,362,376,,,,6019,2416,,,,3845,1169,,,,628,426,,,,16.1,25.8,,,,12,15.8,,,,179.4,384,,,,AA
9876,,,Jun-18,Jun-17,Jun-16,Jun-15,Jun-14,13753,12436,16903,13347,14337,13538,12282,18902,12567,14069,1108,536,-249,216,827,616,272,352,404,464,5921,4236,4738,8038,6321,0,0,0,2547,1575,2539,2423,2651,2308,2164,49.1,60.3,56,35.6,46.8,8.2,4.5,-1.2,2.1,6.5,182.4,229.6,209.2,112.8,149.9,AAA
